id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias
gp:AOqpTOGmxdiIFVXeY2Ktjjj8tVMfnE1c04bXc3H1ELkdy8xv5U0u1JoP833-OnyK6lKvnQ1RnTJiTqOZLftoDg,Miriam Santos,https://lh3.googleusercontent.com/-a794Ugfpha0/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCV4qH9GS_xBDSxeQqWahWeuyZICQ/photo.jpg,2019-09-09T19:51:24.315Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGmxdiIFVXeY2Ktjjj8tVMfnE1c04bXc3H1ELkdy8xv5U0u1JoP833-OnyK6lKvnQ1RnTJiTqOZLftoDg,,Ótima,,,3.6.1,0,"[{""criteria"":""vaf_phase1_managing_credit_cards"",""rating"":null},{""criteria"":""vaf_phase1_getting_credit_scores"",""rating"":null},{""criteria"":""vaf_phase1_international_transfers"",""rating"":null}]"
gp:AOqpTOE2FSlSU5ZeQT-X9miHcICfzOa7yMmhaAptMwJq38a2uFBsmh286L3E1tSt2l7z_KzhwGg8dPLGCTtptQ,icaro fernandes,https://lh3.googleusercontent.com/a-/AOh14Gh2RULhQHV73w6jkf1mCGkes0flk3zQZvVoQ9c3,2019-09-09T19:33:53.397Z,3,3,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOE2FSlSU5ZeQT-X9miHcICfzOa7yMmhaAptMwJq38a2uFBsmh286L3E1tSt2l7z_KzhwGg8dPLGCTtptQ,,O app não é 100% em todos os aparelhos.,,,3.3.5,0,"[{""criteria"":""vaf_phase1_international_transfers"",""rating"":null},{""criteria"":""vaf_phase1_budgeting"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null}]"
gp:AOqpTOGMCKsfjIQq2lVvC3tbTy6ijX4lCiN2T3ZyVzX1dOGhgIgjK6YyFIKhphD2Ma7oF4LJSWcAG0MfB5Fw0g,Talles Medeiros,https://lh3.googleusercontent.com/a-/AOh14GiUvrVB4TmFCtTWiRthmx4dMXBJzOD3WVs3JwKrQw,2019-09-09T16:38:46.367Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGMCKsfjIQq2lVvC3tbTy6ijX4lCiN2T3ZyVzX1dOGhgIgjK6YyFIKhphD2Ma7oF4LJSWcAG0MfB5Fw0g,,"muito ruim, trava o tempo todo DISGRAÇA",,,3.6.1,0,"[{""criteria"":""vaf_never_display_inappropriate_ads"",""rating"":2},{""criteria"":""vaf_phase1_backing_up_your_data"",""rating"":1},{""criteria"":""vaf_never_display_spend_more_time"",""rating"":2}]"
gp:AOqpTOHXTB_tMl-LWNKfye-FnXi85pMNakaTubi94FqyhHnWgqFC5Uo3GYiTk8Gfs-ERXnnMv77RsnAQNJbihA,Lyz Oliver,https://lh3.googleusercontent.com/a-/AOh14Gj_s3cPM3oxZDJv4N7PpCDNAJY8BJ6k4-O5f6cjDw,2019-09-09T12:27:06.227Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHXTB_tMl-LWNKfye-FnXi85pMNakaTubi94FqyhHnWgqFC5Uo3GYiTk8Gfs-ERXnnMv77RsnAQNJbihA,,Excelent App,,,3.6.1,0,"[{""criteria"":""vaf_making_payments"",""rating"":null},{""criteria"":""vaf_never_display_useful_notifications"",""rating"":null},{""criteria"":""vaf_never_display_disruptive_ads"",""rating"":null}]"
gp:AOqpTOHFv-1RYVmbE_vEf66Cj8Wzzjy5foD4Hjx_SDhIdVPKyUG-ukFz0ttlb2tlT6_oVC1Kw9Z3hOsl0j7l4g,Danielle Baer,https://lh3.googleusercontent.com/a-/AOh14Ggt1zh5DzFhX7z274Udg4e2wFFfw7bATdf7AQ4-vw,2019-09-08T14:03:35.747Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHFv-1RYVmbE_vEf66Cj8Wzzjy5foD4Hjx_SDhIdVPKyUG-ukFz0ttlb2tlT6_oVC1Kw9Z3hOsl0j7l4g,,"Usabilidade ruim. Pagamentos pelo aplicativo somente por leitura de código de barras, não tem a opção de digitar código. Sistema lento e cheio de bugs. Confiabilidade 0.",,,3.6.1,0,"[{""criteria"":""vaf_never_display_considerate_of_time"",""rating"":null},{""criteria"":""vaf_making_payments"",""rating"":null},{""criteria"":""vaf_phase1_homescreen_widgets"",""rating"":null}]"
gp:AOqpTOFgRgIaIaVZiaIKYFKsDI8EjnJ3WtzjOvBCBXGCrkSl83LRYnC-stsygGBnbiVBWTQBnOvmu6SMQV4qsQ,Lucas Almeida,https://lh3.googleusercontent.com/a-/AOh14GhkJsFJ1JI6hzBA8J_YlyvsNsqc9Aj3TxaV2-n9h8s,2019-09-07T13:31:30.667Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOFgRgIaIaVZiaIKYFKsDI8EjnJ3WtzjOvBCBXGCrkSl83LRYnC-stsygGBnbiVBWTQBnOvmu6SMQV4qsQ,,"Gosto do Bradesco, porém esse aplicativo é ruim, não consigo entender porque os maiores bancos do Brasil têm os piores aplicativos, lento, com um designer ruim com opções sem muita funcionalidade e nada intuitivo, espero que o aplicativo receba uma grande atualização num futuro próximo para corrigir todos esses erros e se tornar um aplicativo realmente agradável de se usar.",,,3.6.1,0,"[{""criteria"":""vaf_phase1_getting_credit_scores"",""rating"":2},{""criteria"":""vaf_phase1_tracking_finances"",""rating"":1},{""criteria"":""vaf_phase1_monitoring_credit"",""rating"":1}]"
gp:AOqpTOH44z8DLW_A1XjIMx2awUrUqCp3XyJb1JwZ7MiTG49jpBWAs7-kC3-GLVCvH-QXr-sVdq__eZ64z8E_Pw,Rafael Anacleto,https://lh3.googleusercontent.com/a-/AOh14GhjJKq5RuPhZg17_ueRb2GyXxNnYg-WNe3XTn82t6g,2019-09-07T03:42:37.907Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOH44z8DLW_A1XjIMx2awUrUqCp3XyJb1JwZ7MiTG49jpBWAs7-kC3-GLVCvH-QXr-sVdq__eZ64z8E_Pw,,Boa,,,3.6.1,0,"[{""criteria"":""vaf_phase1_tracking_stocks"",""rating"":3},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":3},{""criteria"":""vaf_phase1_auto_investing"",""rating"":3}]"
gp:AOqpTOEbiU5p05WeYGrpF7ECG1DXU2GX3ul22OE6YbL5JHgo84sk0pndmb7H2-TEGiN4LZZyv1OEKQAHc4PN6A,Izabella Ribeiro,https://lh3.googleusercontent.com/a-/AOh14GiJHLiW2bHBdjEe8pNVZ6iQknE8uVFIyUQlR8K0hwY,2019-09-07T01:32:43.860Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEbiU5p05WeYGrpF7ECG1DXU2GX3ul22OE6YbL5JHgo84sk0pndmb7H2-TEGiN4LZZyv1OEKQAHc4PN6A,,pior banco,,,2.13.1,0,"[{""criteria"":""vaf_phase1_auto_investing"",""rating"":null},{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null},{""criteria"":""vaf_never_display_inappropriate_ads"",""rating"":1}]"
gp:AOqpTOHF_xbmkqhQdJorUzic5HbejVYWquakHPSl_sGNd8DuKoDOrnjY9s9-ORoAhyEIJDxKorMtV3EiH1qaRw,Prince Chuks,https://lh3.googleusercontent.com/-hmNPUBzljSs/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBn3qUMlnd9cB1FjRjcaRaUx2Tj3Q/photo.jpg,2019-09-06T21:48:45.470Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHF_xbmkqhQdJorUzic5HbejVYWquakHPSl_sGNd8DuKoDOrnjY9s9-ORoAhyEIJDxKorMtV3EiH1qaRw,,Ótimo,,,3.6.1,0,"[{""criteria"":""vaf_monitoring_credit"",""rating"":null},{""criteria"":""vaf_phase1_financial_news"",""rating"":null},{""criteria"":""vaf_phase1_tracking_stocks"",""rating"":null}]"
gp:AOqpTOGIMiajflS8paAfaS4p1hXcRvWNGQz60VvIjXc5bC6OOQPMw4TBlW3PGUZlY6NIfkdQjExlPTdcEvgrLw,Carlos Eduardo Garcia Castor,https://lh3.googleusercontent.com/a-/AOh14Gjr6jT8IXN7kCmhnDGU1GTyCDUs2ZIEz7nCNnCtrGM,2019-09-06T13:44:31.143Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGIMiajflS8paAfaS4p1hXcRvWNGQz60VvIjXc5bC6OOQPMw4TBlW3PGUZlY6NIfkdQjExlPTdcEvgrLw,,O app nao passa do cadastro da senha,,,3.6.1,0,"[{""criteria"":""vaf_phase1_auto_insurance"",""rating"":null},{""criteria"":""vaf_phase1_getting_credit_scores"",""rating"":2},{""criteria"":""vaf_linking_bank_accounts"",""rating"":3}]"
gp:AOqpTOE_txQY-tkdJ8f-EX8yioj_2sypsnUlC-GcPWuaCpjmHBJxKl0LkFKNDVJ8gYSzshHu0yjxmOXxsdaqdg,Not Lusca,https://lh3.googleusercontent.com/a-/AOh14GgIo-vRZWiNtW00pLypVz1-gWn-c8ciXW-Y7t2T,2019-09-06T13:31:38.455Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOE_txQY-tkdJ8f-EX8yioj_2sypsnUlC-GcPWuaCpjmHBJxKl0LkFKNDVJ8gYSzshHu0yjxmOXxsdaqdg,,Didn't like that at all. I had access to my account and I needed to reset my phone and now I can't have the access anymore. Frustrating... :'(,,,3.6.1,9,"[{""criteria"":""vaf_phase1_personal_loans"",""rating"":3},{""criteria"":""vaf_phase1_fdic_insured"",""rating"":null},{""criteria"":""vaf_phase1_tracking_finances"",""rating"":1}]"
gp:AOqpTOGhpDNmyaX2dRAmlgePH6w7NtVVa2LVyy3hsURisP0H9Jb183lL7Q0fIwQfxG8GdMBuppewsRFDHvwEtA,Carolina Stefanello,https://lh3.googleusercontent.com/a-/AOh14Gi_HLdvpzwdQy9v0_GixpYOCOY6f4oMM0Bw27S5xQ,2019-09-06T02:06:42.481Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGhpDNmyaX2dRAmlgePH6w7NtVVa2LVyy3hsURisP0H9Jb183lL7Q0fIwQfxG8GdMBuppewsRFDHvwEtA,,"Aplicativo funciona quando quer. Permanece solicitando chave de segurança da conta, mesmo em conta já autenticada.",,,3.6.1,0,"[{""criteria"":""vaf_phase1_making_payments"",""rating"":null},{""criteria"":""vaf_phase1_home_insurance"",""rating"":null},{""criteria"":""vaf_phase1_depositing_checks"",""rating"":null}]"
gp:AOqpTOGRTixnF2Um3W9N_SImYjV4Matp-g0r9MSmkT9JuDOXBcZYsfghsdXmXHoGCjBLE9R5El4qSDFBhJX6zQ,Igor Pel,https://lh3.googleusercontent.com/-17cQR2Yv4TM/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAXFhD0TsOanJxp7r61RYnkaoToSQ/photo.jpg,2019-09-05T13:53:33.280Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGRTixnF2Um3W9N_SImYjV4Matp-g0r9MSmkT9JuDOXBcZYsfghsdXmXHoGCjBLE9R5El4qSDFBhJX6zQ,,Muito lerdo,,,3.6.1,0,"[{""criteria"":""vaf_phase1_financial_news"",""rating"":3},{""criteria"":""vaf_never_display_positive_impact"",""rating"":2},{""criteria"":""vaf_phase1_auto_investing"",""rating"":3}]"
gp:AOqpTOHALk7LIOHTfYs-as0oMWw2W2xz_6gj4mMvTFHY9sNiaG-bBLs_VDnvOuAKKWraoGz9kEweOSj1FrNXjg,Maria Eduarda Góes,https://lh3.googleusercontent.com/a-/AOh14Gjzb_auayH3JS-wgLoryJSDl-IiU6YgyvZ5PbPT_A,2019-09-05T00:14:17.167Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHALk7LIOHTfYs-as0oMWw2W2xz_6gj4mMvTFHY9sNiaG-bBLs_VDnvOuAKKWraoGz9kEweOSj1FrNXjg,,"Pior banco que eu ja usei, só tenho porque tenho que ter! O leitor do código de barras é o pior que já vi em um app, não funciona por video e nem foto e toda vez tenho que digitar o código todinho e como se já não causasse estresse suficiente, o app ainda trava e da erro perdendo todo o processo. Se eu pudesse dar nota zero pra ambos, eu daria!",,,3.6.1,0,"[{""criteria"":""vaf_phase1_managing_credit_cards"",""rating"":1},{""criteria"":""vaf_never_display_app_description"",""rating"":2},{""criteria"":""vaf_phase1_see_multiple_accounts"",""rating"":3}]"
gp:AOqpTOGZT_mEa7hZQoj13EHdLkPcNYWTNXIWDMiO5yI4C-npz1r5Bv53I0gO6kIkZDA17lSPiR0gr-u4z-uEBw,Iuri Mattedi Tomazini,https://lh3.googleusercontent.com/-qik5SaQPaCA/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nAJ6FSynWO2LGbJ8KmDB2lCJMUgRQ/photo.jpg,2019-09-04T20:34:42.132Z,2,2,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOGZT_mEa7hZQoj13EHdLkPcNYWTNXIWDMiO5yI4C-npz1r5Bv53I0gO6kIkZDA17lSPiR0gr-u4z-uEBw,,Muito poluído de informações.,,,3.6.1,1,"[{""criteria"":""vaf_phase1_nfc_payments"",""rating"":null},{""criteria"":""vaf_phase1_auto_insurance"",""rating"":null},{""criteria"":""vaf_never_display_positive_impact"",""rating"":null}]"
gp:AOqpTOEtGKdO8HJKYRKz4mwvC1JQMPKwjkncd7P7edkg6jJuPFc_VBU8ckRy9etYEzX68wgckXWiUg6MNIa58A,Henrique Silva Nascimento,https://lh3.googleusercontent.com/a-/AOh14Gh-TtgRUhwyhU8YpYMtZZNG2jyU1gviRIkt-GvjDw,2019-09-04T18:45:11.337Z,3,3,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOEtGKdO8HJKYRKz4mwvC1JQMPKwjkncd7P7edkg6jJuPFc_VBU8ckRy9etYEzX68wgckXWiUg6MNIa58A,,App muito prático mas trava constantemente e atrapalha o funcionamento.,,,3.6.1,0,"[{""criteria"":""vaf_phase1_making_payments"",""rating"":null},{""criteria"":""vaf_phase1_homescreen_widgets"",""rating"":null},{""criteria"":""vaf_phase1_managing_credit_cards"",""rating"":null}]"
gp:AOqpTOHwqPfb5mTQlpJUlzl50Th9clggIeX5TkpX2l15QHra1aHUZdLQ_Xd_szKKoX6s-vvSLvPqJ6EpZACAkQ,Jaquison Ramos,https://lh3.googleusercontent.com/-YPbtA2J6Uzo/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCPUyebHRYvRWsTw6k-1zNQCRd2Rg/photo.jpg,2019-09-04T16:16:44.112Z,1,1,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOHwqPfb5mTQlpJUlzl50Th9clggIeX5TkpX2l15QHra1aHUZdLQ_Xd_szKKoX6s-vvSLvPqJ6EpZACAkQ,,"Aplicativo que deveria ser útil e funcional, mas que torna-se uma dor de cabeça.",,,3.6.1,0,"[{""criteria"":""vaf_phase1_fdic_insured"",""rating"":3},{""criteria"":""vaf_phase1_trading_stocks"",""rating"":3},{""criteria"":""vaf_tracking_finances"",""rating"":3}]"
gp:AOqpTOE51-YTszCHVcSUuKtmyvqAX62vwkxhVbPZYBwd0-P8-1DjSqw3ZNn_C5-mFRP3qnWvuoB4hbJ5PJEL1g,Igor Simplicio,https://lh3.googleusercontent.com/a-/AOh14GjJiKh3PHIR151Sm6IIJeOqcY5126Omy6dZGYrP7Mk,2019-09-04T11:58:27.843Z,5,5,https://play.google.com/store/apps/details?id=com.bradesco&reviewId=gp:AOqpTOE51-YTszCHVcSUuKtmyvqAX62vwkxhVbPZYBwd0-P8-1DjSqw3ZNn_C5-mFRP3qnWvuoB4hbJ5PJEL1g,,Honesto,,,3.6.1,0,"[{""criteria"":""vaf_phase1_auto_investing"",""rating"":null},{""criteria"":""vaf_phase1_linking_bank_accounts"",""rating"":null},{""criteria"":""vaf_never_display_useful_notifications"",""rating"":null}]"
